dbn,district,name,telephone,address,Postcode,Borough,url,Latitude,Longitude,2016_student_count,2016_testers_count,2016_offers_count,2017_student_count,2017_testers_count,2017_offers_count,2018_student_count,2018_testers_count,2018_offers_count,2019_student_count,2019_testers_count,2019_offers_count,2020_student_count,2020_testers_count,2020_offers_count,2021_student_count,2021_testers_count,2021_offers_count
28Q167,28.0,Metropolitan Expeditionary Learning School,718-286-3500,"91-30 Metropolitan Avenue, Queens, NY 11375",11375.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12331,40.711367,-73.856698,29.0,29.0,0.0,119.0,18.0,0.0,127.0,21.0,0.0,126.0,25.0,7.0,120.0,13.0,0.0,123.0,25.0,0.0
28Q190,28.0,J.H.S. 190 Russell Sage,718-830-4970,"68-17 Austin Street, Queens, NY 11375",11375.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12340,40.722707,-73.851699,143.0,143.0,48.0,371.0,170.0,65.0,351.0,172.0,53.0,343.0,143.0,45.0,386.0,151.0,51.0,370.0,143.0,44.0
28Q217,28.0,J.H.S. 217 Robert A. Van Wyck,718-657-1120,"85-05 144 Street, Queens, NY 11435",11435.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12345,40.710024,-73.812508,199.0,199.0,22.0,581.0,160.0,26.0,562.0,175.0,24.0,561.0,162.0,13.0,574.0,159.0,18.0,549.0,157.0,10.0
28Q284,28.0,York Early College Academy,718-262-8547,"108-35 167 Street, Queens, NY 11433",11433.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12350,40.69719,-73.787192,27.0,27.0,6.0,92.0,16.0,0.0,94.0,21.0,0.0,101.0,25.0,0.0,94.0,23.0,0.0,87.0,18.0,0.0
28Q287,28.0,The Emerson School,718-657-4801,"108-35 167 Street, Queens, NY 11433",11433.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12351,40.69719,-73.787192,22.0,22.0,0.0,135.0,32.0,0.0,124.0,21.0,0.0,142.0,36.0,0.0,112.0,25.0,0.0,116.0,25.0,0.0
28Q310,28.0,Queens Collegiate: A College Board School,718-658-4016,"167-01 Gothic Drive, Jamaica, NY 11432",11432.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12355,40.713218,-73.797237,19.0,19.0,0.0,87.0,20.0,0.0,76.0,24.0,0.0,80.0,22.0,0.0,88.0,17.0,0.0,88.0,15.0,0.0
28Q332,28.0,Redwood Middle School,718-276-4540,"133-25 Guy R Brewer Boulevard, Queens, NY 11434",11434.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12359,40.673769,-73.775951,0.0,0.0,0.0,100.0,25.0,0.0,109.0,27.0,0.0,120.0,34.0,0.0,73.0,24.0,0.0,100.0,25.0,0.0
28Q358,28.0,M.S. 358,718-558-6240,"88-08 164Th Street, Queens, NY 11432",11432.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12365,40.70869,-73.79798,0.0,0.0,0.0,,0.0,0.0,123.0,47.0,0.0,132.0,35.0,0.0,133.0,46.0,0.0,125.0,42.0,0.0
28Q680,28.0,Queens Gateway to Health Sciences Secondary School,718-969-3155,"160-20 Goethals Avenue, Queens, NY 11432",11432.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12370,40.718831,-73.806499,73.0,73.0,28.0,89.0,63.0,28.0,83.0,61.0,23.0,93.0,74.0,38.0,95.0,69.0,22.0,79.0,59.0,27.0
28Q896,28.0,"Young Women's Leadership School, Queens",718-725-0402,"150-91 87 Road, Queens, NY 11432",11432.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12374,40.707527,-73.806412,39.0,39.0,9.0,79.0,31.0,0.0,77.0,29.0,9.0,74.0,26.0,0.0,84.0,44.0,8.0,87.0,38.0,7.0
29Q059,29.0,I.S. 059 Springfield Gardens,718-527-3501,"132-55 Ridgedale Street, Queens, NY 11413",11413.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12466,40.68173,-73.753429,61.0,61.0,0.0,182.0,63.0,0.0,196.0,56.0,0.0,199.0,30.0,0.0,181.0,48.0,0.0,170.0,29.0,0.0
29Q109,29.0,Jean Nuzzi Intermediate School,718-465-0651,"213-10 92 Avenue, Queens, NY 11428",11428.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12468,40.720713,-73.747001,116.0,116.0,10.0,323.0,90.0,0.0,346.0,117.0,9.0,364.0,125.0,0.0,367.0,79.0,6.0,395.0,86.0,0.0
29Q116,29.0,P.S./I.S. 116 William C. Hughley,718-526-4884,"107-25 Wren Place, Queens, NY 11433",11433.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12469,40.700606,-73.782302,8.0,8.0,0.0,62.0,0.0,0.0,63.0,10.0,0.0,60.0,7.0,0.0,74.0,9.0,0.0,73.0,10.0,0.0
29Q138,29.0,P.S./M.S. 138 Sunrise,929-600-5777,"251-11 Weller Avenue, Queens, NY 11422",11422.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12483,40.659728,-73.735176,23.0,23.0,0.0,100.0,15.0,0.0,102.0,10.0,0.0,115.0,23.0,0.0,110.0,16.0,0.0,95.0,17.0,0.0
29Q147,29.0,P.S./M.S. 147 Ronald McNair,718-528-2420,"218-01 116 Avenue, Queens, NY 11411",11411.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12488,40.697309,-73.740948,7.0,7.0,0.0,71.0,9.0,0.0,79.0,9.0,0.0,66.0,10.0,0.0,73.0,8.0,0.0,87.0,7.0,0.0
29Q192,29.0,I.S. 192 The Linden,718-479-5540,"109-89 204 Street, Queens, NY 11412",11412.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12496,40.70646,-73.753579,19.0,19.0,0.0,228.0,41.0,0.0,162.0,18.0,0.0,187.0,37.0,0.0,193.0,41.0,0.0,130.0,17.0,0.0
29Q208,29.0,P.S./I.S. 208,718-468-6420,"74-30 Commonwealth Blvd, Queens, NY 11426",11426.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12499,40.745948,-73.727456,36.0,36.0,0.0,85.0,30.0,0.0,102.0,28.0,0.0,91.0,29.0,0.0,93.0,32.0,0.0,89.0,33.0,0.0
29Q238,29.0,I.S. 238 - Susan B. Anthony Academy,718-297-9821,"88-15 182 Street, Queens, NY 11423",11423.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12501,40.713094,-73.780468,142.0,142.0,7.0,536.0,141.0,8.0,529.0,123.0,0.0,491.0,101.0,6.0,449.0,135.0,8.0,383.0,81.0,0.0
29Q259,29.0,Pathways College Preparatory School: A College Board School,718-454-4957,"109-89 204 Street, Queens, NY 11412",11412.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12507,40.70646,-73.753579,15.0,15.0,0.0,82.0,0.0,0.0,73.0,6.0,0.0,74.0,8.0,0.0,77.0,24.0,0.0,88.0,6.0,0.0
29Q268,29.0,P.S./I.S. 268,718-206-3240,"92-07 175 Street, Queens, NY 11433",11433.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12509,40.707537,-73.785626,10.0,10.0,0.0,66.0,11.0,0.0,61.0,27.0,0.0,61.0,17.0,0.0,61.0,18.0,0.0,71.0,18.0,0.0
29Q270,29.0,The Gordon Parks School,718-341-8280,"233-15 Merrick Boulevard, Queens, NY 11422",11422.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12513,40.674831,-73.736713,33.0,33.0,0.0,67.0,33.0,0.0,97.0,35.0,0.0,97.0,42.0,0.0,122.0,31.0,0.0,119.0,21.0,0.0
29Q283,29.0,Preparatory Academy for Writers: A College Board School,718-949-8405,"143-10 Springfield Boulevard, Queens, NY 11413",11413.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12516,40.668235,-73.756839,10.0,10.0,0.0,53.0,12.0,0.0,43.0,10.0,0.0,70.0,15.0,0.0,55.0,12.0,0.0,67.0,9.0,0.0
29Q289,29.0,Queens United Middle School,718-723-3501,"229-02 137 Avenue, Queens, NY 11413",11413.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12517,40.673069,-73.743173,15.0,15.0,0.0,74.0,21.0,0.0,87.0,21.0,0.0,66.0,38.0,0.0,48.0,19.0,0.0,54.0,13.0,0.0
29Q295,29.0,P.S./I.S. 295,718-464-1433,"222-14 Jamaica Avenue, Queens, NY 11428",11428.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12518,40.720619,-73.731997,25.0,25.0,0.0,60.0,25.0,0.0,62.0,27.0,0.0,55.0,23.0,0.0,59.0,16.0,0.0,60.0,15.0,0.0
29Q327,29.0,Eagle Academy for Young Men III,718-480-2600,"171-10 Linden Boulevard, Queens, NY 11434",11434.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12524,40.691712,-73.778923,38.0,38.0,0.0,81.0,12.0,0.0,74.0,0.0,0.0,75.0,0.0,0.0,68.0,0.0,0.0,59.0,6.0,0.0
29Q355,29.0,Collaborative Arts Middle School,718-977-6181,"145-00 Springfield Boulevard, Queens, NY 11413",11413.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12525,40.664608,-73.758784,21.0,21.0,0.0,139.0,16.0,0.0,102.0,17.0,0.0,98.0,25.0,0.0,92.0,19.0,0.0,116.0,13.0,0.0
29Q356,29.0,Community Voices Middle School,718-977-6180,"145-00 Springfield Boulevard, Queens, NY 11413",11413.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12526,40.664608,-73.758784,26.0,26.0,0.0,120.0,10.0,0.0,100.0,9.0,0.0,113.0,18.0,0.0,111.0,19.0,0.0,98.0,18.0,0.0
30Q010,30.0,I.S. 010 Horace Greeley,718-278-7054,"45-11 31St Ave, Queens, NY 11103",11103.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12578,40.759363,-73.912902,89.0,89.0,0.0,302.0,84.0,7.0,250.0,56.0,0.0,245.0,46.0,0.0,278.0,43.0,0.0,273.0,57.0,0.0
30Q078,30.0,P.S./I.S. 78Q,718-392-5402,"48-09 Center Boulevard, Queens, NY 11109",11109.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12592,40.744753,-73.957971,13.0,13.0,0.0,35.0,20.0,0.0,27.0,14.0,0.0,44.0,23.0,0.0,46.0,21.0,0.0,46.0,22.0,0.0
30Q111,30.0,P.S. 111 Jacob Blackwell,718-786-2073,"37-15 13 Street, Queens, NY 11101",11101.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12600,40.758831,-73.93938,8.0,8.0,0.0,33.0,11.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,32.0,0.0,0.0
30Q122,30.0,P.S. 122 Mamie Fay,,"21-21 Ditmars Boulevard, Queens, NY 11105",11105.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12605,40.780347,-73.916655,91.0,91.0,71.0,81.0,78.0,49.0,75.0,74.0,49.0,91.0,91.0,45.0,100.0,89.0,52.0,95.0,90.0,60.0
30Q126,30.0,Albert Shanker School for Visual and Performing Arts,,"31-51 21 Street, Queens, NY 11106",11106.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12609,40.766264,-73.930709,49.0,49.0,17.0,186.0,69.0,21.0,181.0,59.0,19.0,233.0,81.0,20.0,225.0,65.0,12.0,206.0,72.0,25.0
30Q127,30.0,P.S. 127 Aerospace Science Magnet School,718-446-4700,"98-01 25 Avenue, Queens, NY 11369",11369.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12610,40.764646,-73.871641,32.0,32.0,0.0,116.0,15.0,0.0,145.0,28.0,0.0,156.0,26.0,0.0,149.0,31.0,0.0,159.0,27.0,0.0
30Q141,30.0,I.S. 141 The Steinway,718-278-6403,"37-11 21 Avenue, Queens, NY 11105",11105.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12613,40.775589,-73.90509,182.0,182.0,29.0,402.0,168.0,31.0,348.0,170.0,26.0,382.0,176.0,19.0,399.0,231.0,23.0,397.0,164.0,18.0
30Q145,30.0,I.S. 145 Joseph Pulitzer,718-457-1242,"33-34 80 Street, Queens, NY 11372",11372.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12614,40.754661,-73.887112,171.0,171.0,10.0,703.0,177.0,6.0,581.0,137.0,7.0,578.0,164.0,8.0,538.0,166.0,8.0,585.0,159.0,7.0
30Q204,30.0,I.S. 204 Oliver W. Holmes,718-937-1463,"36-41 28 Street, Queens, NY 11106",11106.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12631,40.757065,-73.932664,46.0,46.0,0.0,165.0,37.0,6.0,153.0,28.0,0.0,169.0,29.0,0.0,166.0,29.0,0.0,121.0,21.0,0.0
30Q227,30.0,I.S. 227 Louis Armstrong,718-335-7500,"32-02 Junction Boulevard, Queens, NY 11369",11369.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12636,40.758408,-73.874472,178.0,178.0,21.0,456.0,202.0,19.0,460.0,206.0,27.0,469.0,189.0,17.0,465.0,225.0,23.0,449.0,204.0,28.0
30Q230,30.0,I.S. 230,718-335-7648,"73-10 34 Avenue, Jackson Heights, NY 11372",11372.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12639,40.752866,-73.893193,136.0,136.0,29.0,439.0,203.0,39.0,437.0,157.0,26.0,463.0,197.0,24.0,439.0,197.0,26.0,390.0,141.0,19.0
30Q235,30.0,Academy for New Americans,718-956-4140,"30-14 30 Street, Queens, NY 11102",11102.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12642,40.766794,-73.9226,9.0,9.0,0.0,76.0,0.0,0.0,49.0,6.0,0.0,65.0,0.0,0.0,38.0,0.0,0.0,36.0,0.0,0.0
30Q286,30.0,"Young Women's Leadership School, Astoria",718-267-2839,"23-15 Newtown Avenue, Queens, NY 11102",11102.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12645,40.771215,-73.924591,9.0,9.0,0.0,82.0,25.0,0.0,84.0,29.0,0.0,86.0,23.0,6.0,74.0,18.0,0.0,88.0,27.0,0.0
30Q291,30.0,Hunters Point Community Middle School,718-609-3300,"1-50 51St Avenue, Queens, NY 11101",11101.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12647,40.742956,-73.959196,55.0,55.0,6.0,132.0,55.0,0.0,141.0,65.0,11.0,153.0,50.0,6.0,143.0,57.0,12.0,146.0,100.0,6.0
30Q300,30.0,The 30th Avenue School,718-726-0501,"28-37 29 Street, Queens, NY 11102",11102.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12648,40.768985,-73.922428,0.0,0.0,0.0,25.0,25.0,17.0,41.0,39.0,26.0,65.0,64.0,36.0,47.0,42.0,25.0,46.0,42.0,24.0
30Q580,30.0,Baccalaureate School for Global Education,718-361-5275,"34-12 36 Avenue, Queens, NY 11106",11106.0,Queens,https://www.myschools.nyc/en/schools/middle-school/12662,40.755366,-73.927169,71.0,71.0,58.0,105.0,79.0,56.0,119.0,94.0,62.0,64.0,52.0,41.0,60.0,34.0,26.0,59.0,36.0,14.0
31R002,31.0,I.S. R002 George L. Egbert,718-987-5336,"333 Midland Avenue, Staten Island, NY 10306",10306.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12727,40.576725,-74.100726,76.0,76.0,11.0,291.0,80.0,8.0,289.0,75.0,0.0,327.0,86.0,13.0,346.0,101.0,11.0,340.0,93.0,9.0
31R007,31.0,I.S. 007 Elias Bernstein,718-697-8488,"1270 Huguenot Avenue, Staten Island, NY 10312",10312.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12737,40.523757,-74.185941,136.0,136.0,22.0,398.0,126.0,20.0,394.0,129.0,22.0,375.0,118.0,22.0,397.0,101.0,12.0,397.0,117.0,27.0
31R024,31.0,I.S. 024 Myra S. Barnes,718-982-4700,"750 Durant Avenue, Staten Island, NY 10308",10308.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12766,40.546081,-74.14584,179.0,179.0,29.0,459.0,160.0,22.0,384.0,132.0,11.0,454.0,156.0,27.0,437.0,142.0,13.0,428.0,123.0,13.0
31R027,31.0,I.S. 027 Anning S. Prall,718-981-8800,"11 Clove Lake Place, Staten Island, NY 10310",10310.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12769,40.628128,-74.117062,95.0,95.0,22.0,357.0,99.0,24.0,328.0,77.0,14.0,342.0,73.0,12.0,328.0,85.0,10.0,307.0,76.0,14.0
31R028,31.0,The Eagle Academy for Young Men of Staten Island,718-727-6201,"101 Warren Street, Staten Island, NY 10304",10304.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12771,40.620347,-74.081643,0.0,0.0,0.0,58.0,11.0,0.0,68.0,18.0,0.0,59.0,11.0,0.0,73.0,8.0,0.0,69.0,8.0,0.0
31R034,31.0,I.S. 034 Tottenville,718-477-4500,"528 Academy Avenue, Staten Island, NY 10307",10307.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12782,40.508284,-74.243428,100.0,100.0,12.0,390.0,91.0,14.0,378.0,81.0,8.0,347.0,82.0,7.0,366.0,74.0,7.0,341.0,61.0,0.0
31R048,31.0,P.S. 048 William G. Wilcox,718-447-8323,"1050 Targee Street, Staten Island, NY 10304",10304.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12806,40.603484,-74.091237,49.0,49.0,11.0,97.0,47.0,6.0,118.0,70.0,9.0,93.0,41.0,8.0,126.0,59.0,7.0,104.0,47.0,10.0
31R049,31.0,I.S. 49 Berta A. Dreyfus,718-727-6040,"101 Warren Street, Staten Island, NY 10304",10304.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12809,40.620347,-74.081643,44.0,44.0,0.0,255.0,43.0,0.0,241.0,42.0,0.0,219.0,32.0,0.0,182.0,25.0,0.0,162.0,20.0,0.0
31R051,31.0,I.S. 051 Edwin Markham,718-981-0502,"81 Willowbrook Road, Staten Island, NY 10302",10302.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12813,40.622997,-74.144257,63.0,63.0,0.0,403.0,129.0,8.0,436.0,101.0,6.0,474.0,112.0,0.0,332.0,53.0,0.0,340.0,51.0,0.0
31R061,31.0,I.S. 061 William A Morris,718-727-8481,"445 Castleton Avenue, Staten Island, NY 10301",10301.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12837,40.634009,-74.097826,60.0,60.0,0.0,396.0,66.0,0.0,325.0,40.0,0.0,301.0,47.0,0.0,314.0,36.0,0.0,311.0,32.0,0.0
31R063,31.0,Marsh Avenue School for Expeditionary Learning,718-370-6850,"100 Essex Drive, Staten Island, NY 10314",10314.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12840,40.581315,-74.158589,60.0,60.0,11.0,140.0,49.0,7.0,156.0,70.0,7.0,146.0,52.0,0.0,149.0,50.0,0.0,146.0,51.0,0.0
31R072,31.0,I.S. 072 Rocco Laurie,718-698-5757,"33 Ferndale Avenue, Staten Island, NY 10314",10314.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12849,40.593005,-74.158988,121.0,121.0,19.0,448.0,137.0,18.0,463.0,139.0,26.0,437.0,145.0,21.0,517.0,159.0,13.0,505.0,134.0,16.0
31R075,31.0,I.S. 075 Frank D. Paulo,718-701-6343,"455 Huguenot Avenue, Staten Island, NY 10312",10312.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12852,40.54438,-74.197897,142.0,142.0,43.0,506.0,157.0,52.0,431.0,153.0,46.0,462.0,143.0,38.0,454.0,136.0,21.0,448.0,161.0,41.0
31R080,31.0,The Michael J. Petrides School,718-815-0186,"715 Ocean Terrace, Staten Island, NY 10301",10301.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12856,40.608512,-74.102067,24.0,24.0,6.0,91.0,24.0,0.0,93.0,22.0,0.0,97.0,24.0,0.0,94.0,26.0,0.0,82.0,28.0,0.0
31R861,31.0,Staten Island School of Civic Leadership,718-697-5250,"280 Regis Drive, Staten Island, NY 10314",10314.0,Staten is,https://www.myschools.nyc/en/schools/middle-school/12866,40.620676,-74.164277,41.0,41.0,0.0,98.0,33.0,0.0,96.0,34.0,0.0,96.0,36.0,0.0,91.0,20.0,0.0,88.0,21.0,0.0
32K045,32.0,P.S./I.S. 045 Horace E. Greene,718-642-5360,"84 Schaefer Street, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/12983,40.686746,-73.910693,22.0,22.0,0.0,69.0,17.0,0.0,63.0,24.0,0.0,75.0,56.0,0.0,78.0,56.0,0.0,71.0,9.0,0.0
32K162,32.0,J.H.S. 162 The Willoughby,718-821-4860,"1390 Willoughby Avenue, Brooklyn, NY 11237",11237.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13005,40.707229,-73.919805,19.0,19.0,0.0,137.0,16.0,0.0,161.0,8.0,0.0,127.0,68.0,0.0,91.0,68.0,0.0,129.0,8.0,0.0
32K291,32.0,J.H.S. 291 Roland Hayes,718-574-0361,"231 Palmetto Street, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13009,40.695362,-73.915142,7.0,7.0,0.0,104.0,10.0,0.0,107.0,8.0,0.0,100.0,35.0,0.0,100.0,37.0,0.0,119.0,6.0,0.0
32K347,32.0,I.S. 347 School of Humanities,718-821-4248,"35 Starr Street, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13012,40.70069,-73.927481,11.0,11.0,0.0,88.0,0.0,0.0,100.0,11.0,0.0,125.0,7.0,0.0,109.0,0.0,0.0,102.0,0.0,0.0
32K349,32.0,"I.S. 349 Math, Science & Tech.",718-418-6389,"35 Starr Street, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13013,40.70069,-73.927481,18.0,18.0,0.0,100.0,19.0,0.0,82.0,7.0,0.0,106.0,41.0,0.0,125.0,34.0,0.0,98.0,9.0,0.0
32K383,32.0,J.H.S. 383 Philippa Schuyler,718-574-0390,"1300 Greene Avenue, Brooklyn, NY 11237",11237.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13018,40.697781,-73.919777,204.0,204.0,13.0,293.0,220.0,11.0,285.0,179.0,0.0,287.0,231.0,6.0,277.0,236.0,0.0,271.0,169.0,6.0
32K384,32.0,P.S. /I.S. 384 Frances E. Carter,718-642-4890,"242 Cooper Street, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13019,40.690353,-73.904803,0.0,0.0,0.0,68.0,9.0,0.0,58.0,8.0,0.0,69.0,14.0,0.0,55.0,0.0,0.0,52.0,0.0,0.0
32K554,32.0,All City Leadership Secondary School,718-246-6500,"321 Palmetto Street, Brooklyn, NY 11237",11237.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13028,40.69737,-73.913171,12.0,12.0,0.0,62.0,18.0,0.0,59.0,22.0,0.0,62.0,20.0,0.0,61.0,22.0,0.0,60.0,26.0,8.0
32K562,32.0,Evergreen Middle School for Urban Exploration,718-455-0180,"125 Covert Street, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/13030,40.688387,-73.910276,12.0,12.0,0.0,97.0,9.0,0.0,96.0,10.0,0.0,122.0,53.0,0.0,127.0,47.0,0.0,120.0,20.0,0.0
